video,path,win_idx,start_frame,end_frame,center_frame,approx_start_s,n_frames,label_predicha,prob,passed_conf,kept_nms
sign-video-to-text_df5ac2d8-fa45-4293-9589-82434374e98c.mp4,dataset_grup_sign\sign-video-to-text_df5ac2d8-fa45-4293-9589-82434374e98c.mp4,34,340,385,362,11.33,45,A veces,0.4396,0,0
sign-video-to-text_df5ac2d8-fa45-4293-9589-82434374e98c.mp4,dataset_grup_sign\sign-video-to-text_df5ac2d8-fa45-4293-9589-82434374e98c.mp4,35,350,395,372,11.67,45,Dónde,0.5119,0,0
sign-video-to-text_df5ac2d8-fa45-4293-9589-82434374e98c.mp4,dataset_grup_sign\sign-video-to-text_df5ac2d8-fa45-4293-9589-82434374e98c.mp4,36,360,405,382,12.00,45,Cómo estás,0.5016,0,0
sign-video-to-text_df5ac2d8-fa45-4293-9589-82434374e98c.mp4,dataset_grup_sign\sign-video-to-text_df5ac2d8-fa45-4293-9589-82434374e98c.mp4,37,370,415,392,12.33,45,Continuar,0.9192,1,0
sign-video-to-text_df5ac2d8-fa45-4293-9589-82434374e98c.mp4,dataset_grup_sign\sign-video-to-text_df5ac2d8-fa45-4293-9589-82434374e98c.mp4,38,380,425,402,12.67,45,Continuar,0.9589,1,1
sign-video-to-text_df5ac2d8-fa45-4293-9589-82434374e98c.mp4,dataset_grup_sign\sign-video-to-text_df5ac2d8-fa45-4293-9589-82434374e98c.mp4,39,390,435,412,13.00,45,Continuar,0.6908,1,0
sign-video-to-text_df5ac2d8-fa45-4293-9589-82434374e98c.mp4,dataset_grup_sign\sign-video-to-text_df5ac2d8-fa45-4293-9589-82434374e98c.mp4,40,400,445,422,13.33,45,Jamás,0.4130,0,0
sign-video-to-text_df5ac2d8-fa45-4293-9589-82434374e98c.mp4,dataset_grup_sign\sign-video-to-text_df5ac2d8-fa45-4293-9589-82434374e98c.mp4,41,410,455,432,13.67,45,Continuar,0.4785,0,0
sign-video-to-text_df5ac2d8-fa45-4293-9589-82434374e98c.mp4,dataset_grup_sign\sign-video-to-text_df5ac2d8-fa45-4293-9589-82434374e98c.mp4,42,420,465,442,14.00,45,Cómo estás,0.6529,1,1
sign-video-to-text_df5ac2d8-fa45-4293-9589-82434374e98c.mp4,dataset_grup_sign\sign-video-to-text_df5ac2d8-fa45-4293-9589-82434374e98c.mp4,43,430,475,452,14.33,45,Dónde,0.3331,0,0
sign-video-to-text_df5ac2d8-fa45-4293-9589-82434374e98c.mp4,dataset_grup_sign\sign-video-to-text_df5ac2d8-fa45-4293-9589-82434374e98c.mp4,44,436,481,458,14.53,45,Cómo estás,0.3593,0,0
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,0,0,45,22,0.00,45,a,0.5579,0,0
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,1,10,55,32,0.33,45,Abuelo,0.9890,1,1
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,2,20,65,42,0.67,45,Abuelo,0.9221,1,0
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,3,30,75,52,1.00,45,Entender,0.3370,0,0
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,4,40,85,62,1.33,45,Entender,0.6333,0,0
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,5,50,95,72,1.67,45,Por qué,0.5367,0,0
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,6,60,105,82,2.00,45,Por qué,0.9981,1,1
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,7,70,115,92,2.33,45,Por qué,0.6199,0,0
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,8,80,125,102,2.67,45,j,0.3933,0,0
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,9,90,135,112,3.00,45,a,0.7025,1,1
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,10,100,145,122,3.33,45,e,0.4910,0,0
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,11,110,155,132,3.67,45,l,0.2783,0,0
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,12,120,165,142,4.00,45,l,0.5877,0,0
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,13,130,175,152,4.33,45,l,0.6710,1,1
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,14,140,185,162,4.67,45,m,0.3647,0,0
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,15,150,195,172,5.00,45,n,0.3121,0,0
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,16,160,205,182,5.33,45,ñ,0.2949,0,0
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,17,170,215,192,5.67,45,ñ,0.2675,0,0
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,18,180,225,202,6.00,45,f,0.2781,0,0
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,19,190,235,212,6.33,45,e,0.3140,0,0
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,20,200,245,222,6.67,45,n,0.3415,0,0
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,21,210,255,232,7.00,45,j,0.7585,1,0
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,22,220,265,242,7.33,45,Decir,0.8255,1,0
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,23,230,275,252,7.67,45,Decir,0.8345,1,1
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,24,240,285,262,8.00,45,Lo siento,0.3926,0,0
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,25,250,295,272,8.33,45,Cómo estás,0.6152,0,0
sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,dataset_grup_sign\sign-video-to-text_fec30fbd-cc82-48e9-9f59-577ff54008ff.mp4,26,255,300,277,8.50,45,Cómo estás,0.6607,1,1
